42.548072 0.200294 0.000083 88.436699
43.591614 0.239187 0.002638 59.681750
42.693262 0.278370 0.001783 68.048054
46.350970 0.229346 0.002849 74.070625
42.568374 0.271037 0.000540 75.311201
49.825757 0.258053 0.000968 92.046193
49.766051 0.281272 0.001664 41.259042
48.125925 0.207179 0.000987 78.354968
42.809106 0.284615 0.002860 144.801997
47.273625 0.297680 0.002415 96.405843
43.945267 0.206921 0.001439 92.826771
42.847694 0.296658 0.001124 111.406588
44.359152 0.204179 0.000338 101.111072
49.728040 0.290082 0.001632 46.709381
43.608874 0.247143 0.002135 53.508359
45.471878 0.255408 0.000275 125.302184
46.359672 0.268379 0.000306 57.241489
43.817573 0.243411 0.000201 55.436838
42.926410 0.267207 0.001348 122.580259
48.871054 0.238490 0.000713 86.910990
48.960935 0.260375 0.002169 108.578590
46.384264 0.251169 0.001778 103.135670
47.282327 0.293010 0.001706 78.192941
49.389751 0.243767 0.002105 85.104879
48.963423 0.201735 0.000808 76.541424
43.168761 0.229049 0.002198 44.759879
47.808198 0.211453 0.002135 62.125567
42.133000 0.265359 0.001000 105.232130
43.764607 0.299447 0.001069 57.918515
48.878493 0.204866 0.000431 68.694840
49.090905 0.275388 0.002347 77.621241
45.810812 0.211037 0.001076 128.879787
46.605484 0.232399 0.001135 115.896753
42.660294 0.243133 0.000182 139.315045
48.051432 0.226029 0.000462 86.631295
45.127664 0.265743 0.001012 97.398011
49.943387 0.246734 0.002690 46.789911
43.235114 0.232416 0.001579 98.382435
45.094368 0.235764 0.000650 137.323384
43.539134 0.282547 0.002303 96.458127
43.632082 0.266204 0.001526 76.165607
46.225921 0.266236 0.002930 88.019567
42.990998 0.270201 0.000632 100.556193
42.305217 0.263550 0.001054 147.837392
45.527513 0.286970 0.001755 120.451893
49.383430 0.221109 0.001384 127.580535
43.834870 0.291588 0.002013 139.740626
45.788258 0.219865 0.001607 74.513357
47.862464 0.295867 0.000311 146.161276
47.314975 0.273504 0.000605 126.424144
42.740971 0.254428 0.002433 79.101115
49.691648 0.274553 0.000724 112.779987
47.987511 0.237163 0.000519 70.328577
45.137681 0.235381 0.002132 41.291030
44.002454 0.289887 0.001608 69.208915
42.366779 0.206962 0.001304 128.242714
49.437947 0.273461 0.002140 48.660244
49.882456 0.213484 0.002608 93.719886
43.620534 0.220542 0.002142 127.700182
49.830122 0.279605 0.002204 81.243184
46.763271 0.243597 0.002230 131.028537
44.769559 0.277859 0.001329 121.895377
49.233051 0.297784 0.002269 87.784217
48.634216 0.281283 0.002635 140.294546
47.968289 0.276549 0.002625 61.912282
42.879787 0.285909 0.000900 76.976203
47.064301 0.206240 0.000282 100.540599
44.104263 0.202541 0.000785 94.462275
49.521074 0.263649 0.002043 99.966913
42.508135 0.219264 0.001514 100.124951
42.290285 0.276606 0.002505 69.482424
44.254968 0.291003 0.000323 131.919354
42.291707 0.207748 0.002220 65.529533
43.802495 0.247004 0.000743 120.270832
47.870968 0.220016 0.002036 80.699915
49.314992 0.226394 0.002226 90.341732
42.805940 0.219875 0.001745 127.447269
45.917686 0.254408 0.002498 76.735425
42.393858 0.225434 0.001888 111.915926
45.252284 0.262923 0.001443 51.513012
43.604286 0.258347 0.002411 103.340871
49.244279 0.227513 0.001908 45.385632
47.139660 0.280876 0.002405 71.646763
43.088341 0.222939 0.000460 47.730093
45.607886 0.248460 0.002050 47.040927
45.129541 0.267135 0.001517 77.128792
46.752947 0.249471 0.002459 114.718920
48.313027 0.288748 0.000314 125.194018
47.124386 0.283518 0.002784 70.081421
44.254032 0.231905 0.000464 115.993170
48.164018 0.293013 0.001948 55.882071
46.567365 0.289147 0.000050 126.386067
46.464187 0.207857 0.000593 94.938697
45.514147 0.208668 0.001176 75.841675
49.936905 0.268146 0.002901 58.406113
43.574017 0.255697 0.001629 147.793341
45.952533 0.228508 0.001763 107.520931
43.731858 0.265765 0.000964 119.153873
42.973509 0.250240 0.000796 92.883859
43.066813 0.270742 0.000578 40.171869
45.239960 0.273162 0.002296 93.421148
48.825099 0.206428 0.002782 80.395754
45.125327 0.289589 0.002604 85.509933
47.551437 0.287350 0.000577 96.568463
43.257082 0.219512 0.000730 107.867231
48.554770 0.200264 0.001162 99.496750
42.093299 0.265929 0.002703 104.596810
44.513233 0.296614 0.002825 132.025200
45.206940 0.283438 0.002993 108.080289
47.883617 0.215138 0.002030 51.433509
49.618600 0.264171 0.001480 73.260940
42.580003 0.235839 0.002200 49.683152
49.137030 0.257155 0.000553 115.377110
42.906614 0.237547 0.002057 105.236915
45.453886 0.249684 0.001395 83.866562
47.310743 0.281970 0.002834 100.554291
49.042988 0.254503 0.000265 95.031356
47.096842 0.291663 0.001813 132.456948
48.427235 0.207753 0.001601 86.616526
44.171217 0.298693 0.001552 104.320898
42.986356 0.228955 0.002572 40.369339
49.879185 0.261571 0.000753 46.669604
42.062187 0.202744 0.002398 45.519182
48.305321 0.263193 0.001519 75.536250
49.857527 0.251198 0.001891 103.454333
44.731372 0.202833 0.001249 45.268268
47.661697 0.222449 0.002735 137.225348
49.966959 0.288469 0.002415 45.429023
48.083112 0.232094 0.001947 104.401634
44.155379 0.294648 0.002866 57.690475
49.687889 0.294086 0.000075 144.639639
48.741957 0.228790 0.001657 52.062004
47.153176 0.200552 0.001096 135.339951
49.980795 0.280581 0.002973 104.316182
48.692216 0.248133 0.000331 120.373411
42.191380 0.213828 0.002975 139.282696
45.752215 0.201833 0.001780 76.804329
44.840513 0.255542 0.001790 78.995656
46.099707 0.200721 0.001646 137.784706
44.821397 0.218249 0.001048 113.260873
43.367485 0.242256 0.000546 130.377107
43.508712 0.265077 0.001735 99.070937
47.086320 0.280308 0.002666 58.944434
49.184160 0.290862 0.002898 50.945782
47.696018 0.214034 0.000641 112.874193
46.188364 0.294084 0.002483 136.546843
45.086683 0.263125 0.001837 72.891607
47.326907 0.239637 0.002600 43.331618
49.893020 0.259707 0.000994 56.103579
49.278096 0.276358 0.001334 79.719552
45.922682 0.250761 0.000940 80.847167
46.128263 0.235847 0.002079 41.323120
46.633345 0.213394 0.002167 87.672592
45.017865 0.265637 0.001117 144.569554
46.498530 0.231058 0.001504 46.659242
48.051079 0.273724 0.002724 57.449687
42.067450 0.204282 0.000750 76.495466
45.794660 0.229807 0.002126 113.615123
48.420319 0.238136 0.001395 121.892197
48.105597 0.236799 0.000288 47.835182
42.954795 0.257490 0.000077 91.539298
49.639502 0.248781 0.002596 111.150076
44.260398 0.228506 0.001463 72.426166
46.256217 0.275614 0.000184 96.498884
42.287407 0.214729 0.002462 131.227347
48.746535 0.252398 0.001856 105.098533
42.369599 0.246790 0.001538 146.769557
45.448826 0.259441 0.001369 66.612674
48.852543 0.287718 0.000919 82.335728
48.777434 0.267807 0.000056 148.260118
47.672330 0.203768 0.002210 146.864948
44.458630 0.289317 0.002567 92.472475
47.157557 0.253497 0.001471 40.819490
44.160193 0.247565 0.000315 56.231706
46.377498 0.267827 0.002190 144.207124
42.028374 0.214400 0.000838 62.882983
43.582976 0.260661 0.001791 63.394022
44.409825 0.223900 0.000430 147.255598
42.352772 0.238716 0.000789 63.187655
49.932948 0.280787 0.001977 75.597004
45.273025 0.254749 0.000444 134.150917
49.014255 0.221300 0.000862 97.728577
49.192451 0.208898 0.002979 92.925766
49.995695 0.241821 0.001016 82.658293
49.123686 0.240497 0.002724 130.706879
42.864517 0.296214 0.000040 143.695348
44.791205 0.237182 0.001463 69.765413
46.688440 0.249871 0.001088 70.026998
46.136158 0.241004 0.002518 80.549162
43.002900 0.257471 0.001126 133.713721
42.351007 0.258025 0.000805 135.175511
44.330410 0.268968 0.002671 71.699130
45.847002 0.204909 0.000034 83.299125
42.095556 0.264703 0.000240 130.820365
44.544928 0.209299 0.002565 138.410263
48.419671 0.227906 0.001225 145.957800
43.044318 0.251040 0.002892 144.082549
45.121962 0.235232 0.001694 133.476391
48.975810 0.253590 0.001761 84.755476
45.867198 0.256977 0.002304 57.478231
43.168666 0.239946 0.002089 59.857825
48.961670 0.279668 0.001667 93.160162
42.204105 0.205832 0.000248 111.815482
42.137553 0.234643 0.000427 75.242528
49.090627 0.226080 0.001427 48.647753
44.084962 0.229368 0.000372 88.633782
48.806909 0.265916 0.001924 144.570580
42.600440 0.297307 0.002285 143.420158
42.437016 0.202633 0.002231 84.683412
44.357885 0.234474 0.002186 92.494524
49.479971 0.225521 0.002105 67.396475
49.345985 0.232562 0.001096 137.867524
42.624348 0.221238 0.000561 134.368466
43.923249 0.227137 0.000432 102.746947
43.481189 0.242457 0.001827 124.800497
46.118829 0.227274 0.000688 50.752895
48.185520 0.230768 0.001081 46.778461
43.900406 0.242358 0.001395 146.736909
45.387917 0.291442 0.002476 105.687895
46.364710 0.224045 0.002298 74.311125
48.387913 0.223367 0.002806 135.740824
47.105496 0.215595 0.001630 77.347665
47.233373 0.251788 0.001196 119.362081
48.685626 0.262453 0.001228 51.791078
42.686594 0.285381 0.000087 120.210012
49.748178 0.293851 0.000406 73.993055
43.499963 0.273281 0.002193 73.073261
46.441569 0.242733 0.001554 66.905510
44.663152 0.286850 0.000792 65.656248
44.860859 0.222803 0.000599 50.870552
42.615197 0.262722 0.000084 104.435179
42.227221 0.249482 0.000181 97.241370
45.657296 0.204921 0.002127 117.840553
43.009097 0.223155 0.002303 85.230630
45.537885 0.247778 0.002127 107.472250
42.378953 0.291826 0.002729 74.650527
46.552186 0.212530 0.000541 63.733728
44.988052 0.208788 0.002114 46.806489
42.363116 0.213827 0.000851 97.566127
46.670859 0.234141 0.000267 143.016424
48.408253 0.299592 0.001184 66.799236
45.220568 0.261624 0.000459 52.583049
45.461406 0.231101 0.000668 79.451343
47.457909 0.265291 0.002799 141.568022
46.162484 0.220910 0.001633 111.198680
42.023549 0.206925 0.000987 101.124181
45.607319 0.223829 0.001396 112.267628
43.570804 0.270628 0.000581 115.574440
49.950518 0.256417 0.001781 130.878599
43.069039 0.267026 0.002648 149.877311
47.341183 0.268406 0.002422 78.498597
43.919704 0.262714 0.002954 67.661812
45.553037 0.239170 0.002084 63.249656
46.270362 0.275872 0.000057 60.592898
44.527203 0.285497 0.000222 117.457110
46.211867 0.288597 0.000896 131.612640
44.047673 0.234221 0.002460 139.767340
